date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:25	271111/271111	---M-Z	200	added ('OK')	text/javascript	etag:%221843ef7cb13d%22	https://www.secure.instagram.com/static/bundles/metro/nb_NO.js/1843ef7cb13d.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/nb_NO.js/1843ef7cb13d.js	(from https://www.secure.instagram.com/accounts/login/?hl=nb)
21:01:25	285144/285144	---M-Z	200	added ('OK')	text/javascript	etag:%223d1b6439bd55%22	https://www.secure.instagram.com/static/bundles/metro/nl_NL.js/3d1b6439bd55.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/nl_NL.js/3d1b6439bd55.js	(from https://www.secure.instagram.com/accounts/login/?hl=nl)
21:01:25	295693/295693	---M-Z	200	added ('OK')	text/javascript	etag:%22857f8e407450%22	https://www.secure.instagram.com/static/bundles/metro/pl_PL.js/857f8e407450.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/pl_PL.js/857f8e407450.js	(from https://www.secure.instagram.com/accounts/login/?hl=pl)
21:01:26	455682/455682	---M-Z	200	added ('OK')	text/javascript	etag:%22fc93da3f13e9%22	https://www.secure.instagram.com/static/bundles/metro/ru_RU.js/fc93da3f13e9.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ru_RU.js/fc93da3f13e9.js	(from https://www.secure.instagram.com/accounts/login/?hl=ru)
21:01:26	293214/293214	---M-Z	200	added ('OK')	text/javascript	etag:%22a6d105495f7b%22	https://www.secure.instagram.com/static/bundles/metro/sk_SK.js/a6d105495f7b.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sk_SK.js/a6d105495f7b.js	(from https://www.secure.instagram.com/accounts/login/?hl=sk)
21:01:26	273558/273558	---M-Z	200	added ('OK')	text/javascript	etag:%224d874c462bcc%22	https://www.secure.instagram.com/static/bundles/metro/sv_SE.js/4d874c462bcc.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sv_SE.js/4d874c462bcc.js	(from https://www.secure.instagram.com/accounts/login/?hl=sv)
21:01:27	573126/573126	---M-Z	200	added ('OK')	text/javascript	etag:%2236d3a6429316%22	https://www.secure.instagram.com/static/bundles/metro/th_TH.js/36d3a6429316.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/th_TH.js/36d3a6429316.js	(from https://www.secure.instagram.com/accounts/login/?hl=th)
21:01:27	294634/294634	---M-Z	200	added ('OK')	text/javascript	etag:%222306939bea08%22	https://www.secure.instagram.com/static/bundles/metro/tl_PH.js/2306939bea08.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/tl_PH.js/2306939bea08.js	(from https://www.secure.instagram.com/accounts/login/?hl=tl)
21:01:27	286119/286119	---M-Z	200	added ('OK')	text/javascript	etag:%22e1785f907500%22	https://www.secure.instagram.com/static/bundles/metro/tr_TR.js/e1785f907500.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/tr_TR.js/e1785f907500.js	(from https://www.secure.instagram.com/accounts/login/?hl=tr)
21:01:28	580265/580265	---M-Z	200	added ('OK')	text/javascript	etag:%223b0d08ced8a0%22	https://www.secure.instagram.com/static/bundles/metro/hi_IN.js/3b0d08ced8a0.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/hi_IN.js/3b0d08ced8a0.js	(from https://www.secure.instagram.com/accounts/login/?hl=hi)
21:01:28	603390/603390	---M-Z	200	added ('OK')	text/javascript	etag:%22c8be68838ab3%22	https://www.secure.instagram.com/static/bundles/metro/bn_IN.js/c8be68838ab3.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/bn_IN.js/c8be68838ab3.js	(from https://www.secure.instagram.com/accounts/login/?hl=bn)
21:01:28	572414/572414	---M-Z	200	added ('OK')	text/javascript	etag:%227f8f9fe59e2e%22	https://www.secure.instagram.com/static/bundles/metro/gu_IN.js/7f8f9fe59e2e.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/gu_IN.js/7f8f9fe59e2e.js	(from https://www.secure.instagram.com/accounts/login/?hl=gu)
21:01:29	645844/645844	---M-Z	200	added ('OK')	text/javascript	etag:%22f75ea8852deb%22	https://www.secure.instagram.com/static/bundles/metro/kn_IN.js/f75ea8852deb.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/kn_IN.js/f75ea8852deb.js	(from https://www.secure.instagram.com/accounts/login/?hl=kn)
21:01:29	711487/711487	---M-Z	200	added ('OK')	text/javascript	etag:%2287ff22912092%22	https://www.secure.instagram.com/static/bundles/metro/ml_IN.js/87ff22912092.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ml_IN.js/87ff22912092.js	(from https://www.secure.instagram.com/accounts/login/?hl=ml)
21:01:29	593019/593019	---M-Z	200	added ('OK')	text/javascript	etag:%2201a5360aaffb%22	https://www.secure.instagram.com/static/bundles/metro/mr_IN.js/01a5360aaffb.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/mr_IN.js/01a5360aaffb.js	(from https://www.secure.instagram.com/accounts/login/?hl=mr)
21:01:30	593171/593171	---M-Z	200	added ('OK')	text/javascript	etag:%22b3622ab68207%22	https://www.secure.instagram.com/static/bundles/metro/pa_IN.js/b3622ab68207.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/pa_IN.js/b3622ab68207.js	(from https://www.secure.instagram.com/accounts/login/?hl=pa)
21:01:30	691385/691385	---M-Z	200	added ('OK')	text/javascript	etag:%2207fd40f78e91%22	https://www.secure.instagram.com/static/bundles/metro/ta_IN.js/07fd40f78e91.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ta_IN.js/07fd40f78e91.js	(from https://www.secure.instagram.com/accounts/login/?hl=ta)
21:01:30	631972/631972	---M-Z	200	added ('OK')	text/javascript	etag:%2284dcd6ae5340%22	https://www.secure.instagram.com/static/bundles/metro/te_IN.js/84dcd6ae5340.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/te_IN.js/84dcd6ae5340.js	(from https://www.secure.instagram.com/accounts/login/?hl=te)
21:01:31	628970/628970	---M-Z	200	added ('OK')	text/javascript	etag:%22842c922ed764%22	https://www.secure.instagram.com/static/bundles/metro/ne_NP.js/842c922ed764.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ne_NP.js/842c922ed764.js	(from https://www.secure.instagram.com/accounts/login/?hl=ne)
21:01:31	570818/570818	---M-Z	200	added ('OK')	text/javascript	etag:%227bdf5cd5fbb8%22	https://www.secure.instagram.com/static/bundles/metro/si_LK.js/7bdf5cd5fbb8.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/si_LK.js/7bdf5cd5fbb8.js	(from https://www.secure.instagram.com/accounts/login/?hl=si)
21:01:31	333273/333273	---M-Z	200	added ('OK')	text/javascript	etag:%22141ffe78fd42%22	https://www.secure.instagram.com/static/bundles/metro/vi_VN.js/141ffe78fd42.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/vi_VN.js/141ffe78fd42.js	(from https://www.secure.instagram.com/accounts/login/?hl=vi)
21:01:31	456519/456519	---M-Z	200	added ('OK')	text/javascript	etag:%22ec12a0490a29%22	https://www.secure.instagram.com/static/bundles/metro/bg_BG.js/ec12a0490a29.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/bg_BG.js/ec12a0490a29.js	(from https://www.secure.instagram.com/accounts/login/?hl=bg)
21:01:32	320890/320890	---M-Z	200	added ('OK')	text/javascript	etag:%227aaab9eb5691%22	https://www.secure.instagram.com/static/bundles/metro/fr_CA.js/7aaab9eb5691.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/fr_CA.js/7aaab9eb5691.js	(from https://www.secure.instagram.com/accounts/login/?hl=fr-ca)
21:01:32	299086/299086	---M-Z	200	added ('OK')	text/javascript	etag:%221e0b79c81e3c%22	https://www.secure.instagram.com/static/bundles/metro/ro_RO.js/1e0b79c81e3c.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/ro_RO.js/1e0b79c81e3c.js	(from https://www.secure.instagram.com/accounts/login/?hl=ro)
21:01:32	444836/444836	---M-Z	200	added ('OK')	text/javascript	etag:%2222036cfd9335%22	https://www.secure.instagram.com/static/bundles/metro/sr_RS.js/22036cfd9335.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/sr_RS.js/22036cfd9335.js	(from https://www.secure.instagram.com/accounts/login/?hl=sr)
21:01:32	447243/447243	---M-Z	200	added ('OK')	text/javascript	etag:%22f251b164f573%22	https://www.secure.instagram.com/static/bundles/metro/uk_UA.js/f251b164f573.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/uk_UA.js/f251b164f573.js	(from https://www.secure.instagram.com/accounts/login/?hl=uk)
21:01:33	250332/250332	---M-Z	200	added ('OK')	text/javascript	etag:%223ed6959ccf08%22	https://www.secure.instagram.com/static/bundles/metro/zh_HK.js/3ed6959ccf08.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/zh_HK.js/3ed6959ccf08.js	(from https://www.secure.instagram.com/accounts/login/?hl=zh-hk)
21:01:33	252292/252292	---M-Z	200	added ('OK')	text/javascript	etag:%221c9a9c46c4de%22	https://www.secure.instagram.com/static/bundles/metro/en_GB.js/1c9a9c46c4de.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/en_GB.js/1c9a9c46c4de.js	(from https://www.secure.instagram.com/accounts/login/?hl=en-gb)
